,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Beetwenness centrality,Betwenness centrality,CineMAC rank
678,nm0101115,William Bowers,writer,0.00019272980352267002,0.007254399578165461,0.07036603514873835,0.0013872956788089,0.00055491827152356,0.019800115052308845
1150,nm0840042,A. Edward Sutherland,director,0.00019272980352267002,0.0093176828023917,0.0686991869918699,0.0009115121517381,0.00036460486069524005,0.019780277937380592
1025,nm0613848,Jane Murfin,writer,0.00016596177525563002,0.010119229941502241,0.06780969262377633,0.0009966711462434,0.00039866845849736,0.0197728888716944
1085,nm0828419,George Stevens,director,0.00020343701482947998,0.00904499309551498,0.06887346765086169,0.0009513404806492,0.00038053619225968,0.019768309560463836
107,nm0894523,Jules Verne,writer,0.00013384014133518,0.00217180582429278,0.07207934020194752,0.0046105621860957,0.00184422487443828,0.019748887088417794
2867,nm0358564,Oscar Hammerstein II,writer,0.00017934578938915,0.0107273795157892,0.06769460933352636,0.0003852093289135,0.0001540837315654,0.019746635991904554
82,nm0524342,Gary Lucchesi,producer,0.00020343701482947998,0.0001477338769921,0.07313029499934828,0.0053864763699906,0.00215459054799624,0.019716985565290116
3380,nm0842485,Jo Swerling,writer,0.00016328497242893,0.01045036187691848,0.06789776852703419,0.000318637268173,0.0001274549072692,0.01970751316113865
20,nm0849083,Tomoyuki Tanaka,"producer,writer",0.00028106429680389,0.00043944381004396,0.067653796995201,0.0104327660729878,0.00417310642919512,0.019701767793759158
12,nm0007139,Hark Tsui,"director,producer,writer",0.00017934578938915,2.2322806094640003e-05,0.0669871616297487,0.011574292301976,0.0046297169207904,0.019690780631802123
144,nm0000988,Jerry Bruckheimer,producer,0.00023020504309652001,0.00033464978875216,0.07427129203914681,0.0039231434682414,0.0015692573872965602,0.01968982258480922
2028,nm0562845,Archie Mayo,director,0.00018202259221585,0.01003370555663992,0.06795807628952552,0.0005605813738991,0.00022423254955964003,0.019683596453070096
3299,nm0000923,Busby Berkeley,director,0.00016863857808233,0.0104881421929136,0.0677425586374539,0.0003299437364611,0.00013197749458444003,0.019682320786227735
2403,nm0067103,S.N. Behrman,writer,0.00013919374698859,0.009808823171944201,0.06830776722668613,0.0004693354301072,0.00018773417204288,0.019681279893931532
1116,nm0580648,Bess Meredyth,writer,0.00019540660634936998,0.00947040546228348,0.06811427646487536,0.0009316558120383,0.00037266232481532,0.019677936086386627
104,nm0000265,Robert Altman,"director,producer,writer",0.00017666898656244,0.00085725461334132,0.07295786124812538,0.004719685747016,0.0018878742988064,0.019677867648761286
2580,nm0938439,P.J. Wolfson,"director,writer",0.00019005300069596003,0.01071232372392814,0.06729783542168094,0.0004340238554962,0.00017360954219848,0.01965855900045031
1204,nm0564970,Leo McCarey,"director,writer",0.00015257776112211,0.00799800020301666,0.06954330240206244,0.0008802507624923,0.00035210030499692,0.01964353278217338
703,nm0087533,Henry Blanke,"producer,director",0.00018202259221585,0.007621272311458161,0.06939650552042019,0.0013384373319462,0.00053537493277848,0.019634559439010102
1078,nm0329304,Frances Goodrich,writer,0.000144547352642,0.008634479769415641,0.06878059544143245,0.0009550536322597,0.00038202145290388,0.019628669048937446
1079,nm0352443,Albert Hackett,writer,0.000144547352642,0.008634479769415641,0.06878059544143245,0.0009550536322597,0.00038202145290388,0.019628669048937446
1930,nm0191901,Jack Cummings,producer,0.00015793136677552002,0.00872447579788564,0.0690435367564419,0.0005849863814673,0.00023399455258692002,0.019627732575642588
1645,nm0113284,Clarence Brown,"director,producer",0.00020879062048289001,0.010013866731173781,0.06760325798833677,0.0006812036925013,0.00027248147700052,0.019626779758123686
1110,nm0782682,William A. Seiter,director,0.00025697307136356,0.010475047635309901,0.0668307750946932,0.0009349835228278,0.00037399340913112,0.019624444831048617
1773,nm0876562,Karl Tunberg,writer,0.00016060816960222,0.00963009863485482,0.06799321376635964,0.0006383349904016,0.00025533399616064,0.01960556389030457
914,nm0367060,Edmund L. Hartmann,writer,0.00021414422613630002,0.008580014587422701,0.06852355441207598,0.0010904298764467,0.00043617195057867996,0.019602035775520422
1603,nm0886861,Dale Van Every,"writer,producer",0.00015793136677552002,0.00906127343394718,0.068446649316851,0.0006954192684982,0.00027816770739928,0.019590318346517976
172,nm0001469,Barry Levinson,"director,writer,producer",0.00017131538090904,0.0006182144641606601,0.07412019586430406,0.0034419803872433,0.00137679215489732,0.019587926524154267
2192,nm0445033,William Keighley,"director,writer",0.00016863857808233,0.00959168595771952,0.06803993694167103,0.0005176059387569,0.00020704237550276002,0.019579466854057443
1412,nm0015399,Zoe Akins,writer,0.00013384014133518,0.00803418379235448,0.06933875990706717,0.0007788699306978,0.00031154797227912,0.019571413442863658
497,nm0791084,Sidney Sheldon,"writer,director",0.0001418705498153,0.006234077331727441,0.07021516231030425,0.0016905738331377,0.00067622953325508,0.01957042100624617
174,nm0330379,Lawrence Gordon,producer,0.00018737619786926002,0.00035883265623060003,0.07429096012781694,0.0034330557863834,0.0013732223145533603,0.01956755619207505
1188,nm0753452,Morrie Ryskind,writer,0.0001418705498153,0.00834099375763974,0.06889320006876057,0.000887299625444,0.0003549198501776,0.0195658410004149
272,nm0448839,Robert E. Kent,"writer,producer",0.00024358905723004,0.0060990392653615805,0.06932904979612008,0.0025599985587633,0.00102399942350532,0.019557919169368748
2003,nm0700717,Gertrude Purcell,writer,0.00020076021200278002,0.00964409699338946,0.06777747354518658,0.0005695428344539,0.00022781713378156,0.01954796839625818
243,nm0587518,John Milius,"writer,director,producer",0.000144547352642,0.0008824461154918801,0.07434017595307917,0.0028014480673686,0.00112057922694744,0.01954215437214541
278,nm0836328,John Sturges,director,0.00015793136677552002,0.0040821948312791,0.07139088464572604,0.0025270335636216,0.00101081342544864,0.01953951110185057
1121,nm0261455,Howard Estabrook,"writer,director",0.00015793136677552002,0.00801475317357936,0.0690452360247428,0.0009280857578068,0.00037123430312272003,0.01953650158072612
98,nm0415979,Don Jakoby,writer,0.00010707211306815001,0.00021068508472918,0.07293257190394896,0.0048714054764805,0.0019485621905922,0.0195304336445567
1844,nm0124877,David Butler,director,0.000216821028963,0.010288508689082081,0.06699782676187518,0.0006139586031909,0.00024558344127635997,0.01952927877077779
1525,nm0107756,Lou Breslow,writer,0.00024358905723004,0.009865710072422621,0.06728223330775134,0.000722983171132,0.0002891932684528,0.019528628902134
202,nm0113360,David Brown,producer,0.00017131538090904,0.0005357482110071001,0.0743579096169987,0.0030463964104312,0.0012185585641724802,0.019527842404836508
2222,nm0191899,Irving Cummings,director,0.00020879062048289001,0.01019087862586028,0.06710787557908668,0.0005109246469076,0.00020436985876304002,0.019504617368084363
131,nm0378893,Stephen Herek,director,9.368809893463001e-05,0.00021649030800678003,0.07349622746961015,0.0041257561294723,0.0016503024517889198,0.019483040501505965
1256,nm0933133,Carey Wilson,"writer,producer",0.00022217463461641002,0.010570370867460502,0.06628808166094326,0.0008503883946023,0.00034015535784092006,0.019482753889405617
426,nm0532030,Ranald MacDougall,"writer,director",0.00015793136677552002,0.0056176053227014805,0.07028905016828547,0.0018656940643379,0.00074627762573516,0.019482570230525093
588,nm0695937,Otto Preminger,director,0.00020611381765619003,0.00685051578643168,0.06935132997132401,0.0015135335765869,0.00060541343063476,0.019480373287999696
115,nm0941280,Cornell Woolrich,writer,0.00013651694416189,0.00270334413736558,0.070647192143037,0.0044087440382586,0.0017634976153034403,0.019473949315705764
503,nm0245385,Allan Dwan,"director,producer,writer",0.00025161946571015004,0.0085078101896411,0.06744074234338188,0.0016794952457727,0.00067179809830908,0.019469916811126458
538,nm0537363,Richard Maibaum,"producer,writer",0.00016328497242893,0.005073659350959041,0.07101259734890351,0.0016216500065787,0.00064866000263148,0.019467797919717547
1677,nm0002133,Ernest Hemingway,writer,0.00011242571872155002,0.00742603660962312,0.06959966259520521,0.0006709154292403,0.00026836617169612,0.019452260088197545
123,nm0001716,Tony Scott,"director,producer",0.0001472241554687,0.0001719319013619,0.07320408110012261,0.0042547946070544,0.0017019178428217601,0.0194445079410019
924,nm0291548,Sidney Franklin,"director,producer",0.00019005300069596003,0.00868574100784284,0.06779985982776537,0.0010823711649073,0.00043294846596292,0.019439506250302867
153,nm0001060,Chris Columbus,"director,writer,producer",0.00018202259221585,0.00028556934053906,0.07355210836792658,0.0037130770703778,0.00148523082815112,0.01943319434276482
3350,nm0493071,Vincent Lawrence,writer,0.00016060816960222,0.00970585902951006,0.0675181105646966,0.000322887753364,0.0001291551013456,0.019426866379293223
201,nm0765091,Alvin Sargent,writer,0.00017934578938915,0.00059650124131774,0.07383732661888176,0.0030466940827987,0.00121867763311948,0.019414966933096838
67,nm0000233,Quentin Tarantino,"writer,director,producer",9.636490176133001e-05,0.00010536507899258,0.07137877515711266,0.0060726168484045,0.0024290467393618,0.019413280496567768
785,nm0789520,Melville Shavelson,"director,writer",0.00014990095829541002,0.007618772498951321,0.06864315542215842,0.0012194141594049,0.00048776566376196,0.01940781075970251
803,nm0948634,Philip Yordan,writer,0.00020343701482947998,0.00745220901342976,0.06876148925218754,0.0012044300652544,0.00048177202610176,0.0194053913364253
61,nm0454004,Sidney Kimmel,producer,0.00019540660634936998,0.00010176782435480001,0.0708971443012383,0.0064111438513429,0.00256445754053716,0.019401365645821338
1362,nm0058905,Sy Bartlett,"writer,producer",0.00016060816960222,0.00713388594166684,0.06950711902480923,0.0007918758148795,0.00031675032595180003,0.019398372237739447
106,nm0000118,John Carpenter,"director,writer",0.00018737619786926002,0.00027897273675452,0.07248658564944405,0.0046343882863182,0.00185375531452728,0.019396830717596507
71,nm0759627,Elie Samaha,producer,0.000216821028963,0.00010107292252714,0.07141026837608286,0.0058471157322614,0.00233884629290456,0.0193938195149586
2236,nm0216755,Walter DeLeon,writer,0.000216821028963,0.009619958020171722,0.0671978921314224,0.0005034838359196,0.00020139353436784003,0.01938453875411918
336,nm0697115,Richard Price,writer,8.833449328122e-05,0.0019065153521421402,0.07332589869138684,0.0022107069234467,0.00088428276937868,0.019382863865064225
93,nm0711840,Brett Ratner,"director,producer",0.00018469939504256003,0.00025043405909412,0.07213185004885239,0.0049455636576349,0.00197822546305396,0.019378136790155993
171,nm0211823,Steven E. de Souza,"writer,director",0.00016596177525563002,0.00021624164634328,0.0736679942229419,0.0034611584750622,0.00138446339002488,0.019377839029900753
2758,nm0750822,Harry Ruskin,writer,0.00021414422613630002,0.0103925215650651,0.06649127796738717,0.0004037321641923,0.00016149286567692002,0.019375418980695218
229,nm0064415,William Beaudine,"director,writer",0.00036136838160501,0.006859750953325661,0.06741049259110932,0.002867926303323,0.0011471705213292002,0.019374884557340745
193,nm0744839,Eric Roth,writer,0.00017131538090904,0.0007340427926638201,0.07340200071516408,0.003175943811391,0.0012703775245564,0.019370825675031983
571,nm0505610,Henry Levin,director,0.00019540660634936998,0.00605329348430972,0.06968206656731246,0.0015378625212434,0.00061514500849736,0.019367157294803736
1495,nm0282984,Robert Florey,"director,writer",0.00014990095829541002,0.00744889084050214,0.06909171510196038,0.0007381722963832,0.00029526891855328005,0.019357169799285284
160,nm0002137,Arthur Hiller,director,0.00018202259221585,0.0009758349528036,0.0726204343661826,0.003629002230313,0.0014516008921252,0.01935182353537876
262,nm0005086,Kathleen Kennedy,producer,0.00019272980352267002,0.0005136041440593801,0.07404585525505446,0.0026534162392824,0.00106136649571296,0.019351401360479727
2009,nm0175902,William M. Conselman,writer,0.00021949783178971,0.010343446767763161,0.0662739879204038,0.0005679317457464,0.00022717269829856002,0.01935121606642577
313,nm0001873,Steven Zaillian,"director,writer",0.00017399218373574,0.00046650960792296,0.07442103122319588,0.0023320114488225,0.0009328045795290001,0.01934838611591927
454,nm0488057,Ring Lardner Jr.,writer,0.0001472241554687,0.004760542766643241,0.07065134356925193,0.0017923405891442,0.00071693623565768,0.019337862770127015
1206,nm0896542,King Vidor,"director,writer",0.00018469939504256003,0.008503604368288861,0.0677785652159907,0.0008795904187724,0.00035183616750896,0.01933661484952363
3200,nm0293388,Everett Freeman,writer,0.00014990095829541002,0.009200467548159081,0.0676489028213166,0.0003465106757276,0.00013860427029104,0.01933644550087467
381,nm0128906,James M. Cain,writer,0.00010707211306815001,0.00512987307491382,0.07001772031846656,0.0020582168441656,0.00082328673766624,0.019328220587653534
1034,nm0817809,Ralph Spence,writer,0.00025964987419026004,0.010598922956790241,0.06545395156398248,0.0009904003067538,0.00039616012270152006,0.019325731175429198
1583,nm0272045,Frank Fenton,writer,0.00016863857808233,0.007148738738718941,0.06926400513542204,0.0007038548958534,0.00028154195834136,0.019321309337019175
1290,nm0950150,Waldemar Young,writer,0.00020611381765619003,0.008525520552242141,0.06770441162274347,0.0008279116719184,0.00033116466876736,0.01931598941614005
850,nm0728307,Robert Riskin,writer,0.00013384014133518,0.00725033748558318,0.06871825856916569,0.0011583648645173,0.00046334594580692,0.019315200265150337
137,nm0001175,Blake Edwards,"director,writer",0.00018202259221585,0.00169192879721458,0.07137151143562215,0.0040077976869491,0.00160311907477964,0.01931331512800042
544,nm0287124,Garrett Fort,writer,0.00017131538090904,0.00562612558751294,0.06982196485755528,0.001601115552444,0.0006404462209776001,0.019305130344605313
197,nm0209569,Dino De Laurentiis,producer,0.00013384014133518,0.00053411472988392,0.07346350916089836,0.0030662703107806,0.00122650812431224,0.019299433585724515
1370,nm0547938,George Marion Jr.,writer,0.00025429626853685003,0.010105495127916302,0.06604930036178712,0.0007873807612479,0.00031495230449916,0.019299118129872044
608,nm0850168,Daniel Taradash,writer,0.00013116333850848,0.004464518003817241,0.07110018501153154,0.001489722751004,0.0005958891004016001,0.01929639727621531
156,nm0513165,Art Linson,"producer,writer,director",0.00017399218373574,0.00032417508783414003,0.07302559652928413,0.0036547066873732,0.0014618826749492801,0.019294617622056802
90,nm0079677,Tim Bevan,producer,0.00027571069115048003,0.00019907723914314,0.07158641455510473,0.0050408673877673,0.0020163469551069202,0.01927551746829141
1227,nm0705228,Martin Rackin,"writer,producer",0.00013651694416189,0.0065395290732598605,0.06955364743022897,0.0008675152523399,0.00034700610093596,0.019274302174997655
2874,nm0097648,Frank Borzage,director,0.00018737619786926002,0.009497083434938242,0.06702717339364785,0.0003845936680289,0.00015383746721156,0.019274056673621063
792,nm0448981,Charles Kenyon,writer,0.00019272980352267002,0.00763439911265052,0.06803223694314882,0.0012131029797284,0.00048524119189136,0.019268117209762604
359,nm0592387,Walter Mirisch,producer,0.00013116333850848,0.00194099710687802,0.0728391535765286,0.0021332303703045,0.0008532921481218,0.0192611360980549
