,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Betweenness centrality,CineMAC rank
8416,nm0042155,Carlos Aured,"producer,writer",1.8737619786920002e-05,5.388322648302001e-05,0.05919647755567122,1.6526330974384015e-05,0.014821406183228886
6039,nm0008743,Jonathan Aibel,writer,6.424326784089e-05,7.956965861753825e-06,0.05915902828544115,4.637295111148e-05,0.014819400367563818
6040,nm0074184,Glenn Berger,writer,6.424326784089e-05,7.956965861753825e-06,0.05915902828544115,4.637295111148e-05,0.014819400367563818
4375,nm0934525,Scott Winant,"director,producer",1.8737619786920002e-05,4.150710341277674e-06,0.059167346250105446,8.554319866348001e-05,0.01481894444472428
11128,nm0000576,Sean Penn,director,1.338401413351e-05,9.290797998533846e-06,0.05924940336649137,1.7287864037732526e-06,0.014818451741256797
11617,nm0428195,Harmon Jones,director,1.338401413351e-05,0.0005193786478781399,0.05873953098827469,5.500167032404817e-07,0.014818210916747395
9835,nm0671117,Louis Pelletier,writer,1.6060816960220003e-05,0.00053503578618854,0.05871371465645339,7.2008202749835715e-06,0.014818003019969285
5599,nm0875212,Eiji Tsuburaya,"writer,producer",1.8737619786920002e-05,5.9504916769760006e-05,0.05913575042158515,5.701500594108001e-05,0.014817751991020728
8571,nm0120152,Harvey Bullock,writer,2.4091225440330002e-05,0.0004199965513408,0.05880930752567955,1.5147696109827188e-05,0.014817135749642626
8572,nm0020918,R.S. Allen,writer,2.4091225440330002e-05,0.0004199965513408,0.05880930752567955,1.5147696109827188e-05,0.014817135749642626
8875,nm0278272,Edward Finney,"producer,director",4.8182450880660004e-05,0.0006162958740905401,0.05858823529411764,1.3211773113366599e-05,0.014816481348050551
10165,nm0614225,Dudley Murphy,director,2.4091225440330002e-05,0.00053535367166072,0.05870020087043856,5.474558701568054e-06,0.014816280081560296
10025,nm0612812,Lance Mungia,director,1.6060816960220003e-05,1.073731400847891e-05,0.059230222459938205,6.259212587074196e-06,0.014815819950873494
8843,nm0791019,Forrest Sheldon,"writer,director",4.015204240055001e-05,0.0007069929482393,0.05850067771869459,1.3433491967803382e-05,0.014815314050325561
8909,nm0176702,James L. Conway,director,1.8737619786920002e-05,1.918153489297521e-05,0.059209804280226805,1.2981121929646328e-05,0.014815176139209088
3929,nm0453270,Clare Kilner,director,3.2121633920440005e-05,4.333932168530174e-06,0.05911996515826296,0.00010234108421088001,0.014814690452140703
7225,nm1119645,Lynn Shelton,director,1.6060816960220003e-05,6.110971402340543e-06,0.059204389574759944,2.8516432594282457e-05,0.014813769448929195
11065,nm0234758,Gil Doud,writer,1.6060816960220003e-05,0.000348779957897,0.05888831357841558,1.9217063766051004e-06,0.01481376901491235
11690,nm0041140,G.V. Atwater,writer,2.141442261363e-05,0.0005989747928013201,0.05863190820869007,4.1358105169224554e-07,0.014813177751289177
8626,nm0050981,Edwin Balmer,writer,1.8737619786920002e-05,0.00038469330363332006,0.05883397413491784,1.4593917190495912e-05,0.014812999743882144
8516,nm0900972,Virgil W. Vogel,director,2.9444831093740002e-05,0.00053698935716832,0.05866991983269429,1.5584074805247044e-05,0.0148129845239404
7500,nm0256779,Michael Ende,writer,2.676802826703e-05,7.7302586911957e-06,0.05918981644278779,2.6838229759811013e-05,0.014812788239876458
9087,nm0017833,Sholom Aleichem,writer,1.338401413351e-05,3.358795782446e-05,0.059191897879523156,1.175808650664048e-05,0.014812656984496943
9945,nm0317981,Brian Gilbert,director,2.141442261363e-05,2.872995589448e-05,0.05919148158046499,6.684182815704924e-06,0.014812077535447202
10642,nm0152539,Thomas C. Chapman,writer,1.6060816960220003e-05,1.911674978051057e-05,0.05920938772925856,3.4310799995127294e-06,0.0148119990939997
7966,nm0236973,Miller Drake,"writer,director",1.8737619786920002e-05,2.004865198262e-05,0.0591856540084388,2.131637958698956e-05,0.014811439164948833
3514,nm0902939,Daisy von Scherler Mayer,director,2.676802826703e-05,1.0469303835630562e-05,0.0590842717137963,0.00012040789431684001,0.01481047923505395
4088,nm0940237,Christopher Wooden,writer,2.4091225440330002e-05,6.915167266411965e-06,0.05911207568638191,9.548030068932001e-05,0.014809640594944494
8465,nm0149446,Gurinder Chadha,"director,writer",2.4091225440330002e-05,2.3495463008340003e-05,0.059173170217253726,1.6044085731344642e-05,0.014809200247858435
8466,nm0074488,Paul Mayeda Berges,"writer,director",2.4091225440330002e-05,2.3495463008340003e-05,0.059173170217253726,1.6044085731344642e-05,0.014809200247858435
9948,nm4189182,George LaFountaine,writer,1.8737619786920002e-05,2.003753395804e-05,0.059191065287262534,6.681522150279563e-06,0.014809130490789444
1135,nm1075618,Richard Griffin,director,4.282884522726e-05,6.272820110603249e-06,0.058819171686957473,0.00036816897911876,0.014809110582853524
9303,nm0792589,Stanford Sherman,writer,1.8737619786920002e-05,3.034387915958e-05,0.059175250483388994,1.0222829682771262e-05,0.014808638703004567
11113,nm0680345,David Graham Phillips,writer,2.4091225440330002e-05,0.0008080637825358601,0.05839554827787183,1.7532917602408769e-06,0.014807364144402065
5115,nm0253039,Lonne Elder III,writer,3.2121633920440005e-05,3.926224641602e-05,0.05909215376513954,6.422709231876e-05,0.01480694118444869
3308,nm0066836,Jeff Begun,"producer,writer",4.015204240055001e-05,8.38419515845292e-06,0.05904779277635898,0.00013126728496300002,0.014806899074720246
1119,nm0573732,Sean McNamara,director,6.424326784089e-05,4.661832527183519e-06,0.058785072187414855,0.00037175386072716,0.014806432787127522
3458,nm0777354,Mark Evan Schwartz,writer,3.7475239573850005e-05,4.807645046457962e-06,0.059059394824004935,0.00012323856606308,0.01480622906867208
8285,nm0900134,Louis Vittes,writer,2.4091225440330002e-05,0.00019707219987976003,0.058985716488414774,1.7937846951758995e-05,0.014806204440171656
10394,nm0113624,George Carleton Brown,writer,2.141442261363e-05,0.00047507940467198,0.05871617237698568,4.4932395411264305e-06,0.014804289860953104
9888,nm0087579,Henry Blankfort,writer,3.2121633920440005e-05,0.00051312539576054,0.05866419450175653,6.976138492702867e-06,0.014804104417482552
11629,nm0507561,Mildred Lewis,"producer,writer",1.6060816960220003e-05,4.031463907176e-05,0.05915694915969044,5.249630678100335e-07,0.014803462394697557
11698,nm0497169,Donald W. Lee,writer,2.141442261363e-05,0.00067181311334126,0.05851450660845018,4.031667113831265e-07,0.014802034327779113
10304,nm0401742,Edward Hume,writer,1.8737619786920002e-05,1.9983919499740717e-05,0.05916401878356717,4.912318351262669e-06,0.014801913160301274
1789,nm0407332,Jôji Iida,director,3.7475239573850005e-05,2.6245795624404987e-06,0.05891387131097046,0.00025351888983232,0.014801872504984766
4922,nm0062136,Thomas Baum,writer,1.338401413351e-05,4.272554198256e-05,0.05907805052681823,6.955428840976e-05,0.014800928592836014
11388,nm0920279,John Wells,writer,1.6060816960220003e-05,0.0006500398302048201,0.05853037721152776,1.0067049368648636e-06,0.014799371140907416
7790,nm0385396,Chester Himes,writer,2.9444831093740002e-05,4.246348890652e-05,0.05910003791975055,2.298916869234564e-05,0.014798733852110788
10772,nm0236486,Roddy Doyle,writer,1.6060816960220003e-05,1.8436004022371016e-05,0.05915445440168687,2.9166173690229562e-06,0.014797966960009621
5648,nm0773299,Wilhelm August Schmidtbonn,writer,1.6060816960220003e-05,0.00043491059955554003,0.05868423805041312,5.5930839621800005e-05,0.01479778507663767
9912,nm0240546,Jesse Duffy,writer,6.692007066759e-05,0.00069045050437368,0.05842676348691744,6.833362883918312e-06,0.014797741856210656
9135,nm0691283,Leo C. Popkin,"producer,director",2.141442261363e-05,0.00045054248757570004,0.058706752232142834,1.1451001997801375e-05,0.01479754003608249
10440,nm0265640,Paul W. Fairman,writer,2.141442261363e-05,0.00019921759529658003,0.05896257478737267,4.252442531903581e-06,0.014796864811953697
8862,nm1238801,Nick Santora,writer,1.6060816960220003e-05,6.95899257997472e-06,0.059151128384979205,1.330013549874493e-05,0.014796862082504537
7006,nm0737390,Stan Rogow,"writer,producer",2.676802826703e-05,6.791734201187646e-06,0.05912245700798019,3.025946905038593e-05,0.014796569059874698
1968,nm0150897,Fruit Chan,"director,producer",3.7475239573850005e-05,3.2976086349999624e-06,0.058915933385135545,0.00022930731438136002,0.014796503386931439
7825,nm0743007,Mark Bruce Rosin,writer,1.6060816960220003e-05,6.653009377456128e-06,0.05913865915271268,2.2624999342887226e-05,0.014795999494598311
9161,nm0228506,Harry Dittmar,writer,1.338401413351e-05,0.00023411123589628,0.058920470456454745,1.120219880719345e-05,0.014794791976322932
7700,nm0428248,Ike Jones,"writer,producer",1.6060816960220003e-05,1.859859857677334e-05,0.05911249086924762,2.4028025143621845e-05,0.014792794577482058
8278,nm3360218,Michael Finch,writer,2.676802826703e-05,9.67463633140601e-06,0.05911498208892321,1.797642327427232e-05,0.01479235029419898
4999,nm0926073,Richard Whitley,writer,2.141442261363e-05,7.777562167352917e-06,0.0590730745204287,6.70731633356e-05,0.014792334917136322
5036,nm0786411,Mark Sevi,writer,2.9444831093740002e-05,5.284243373261582e-06,0.05906436852595233,6.606188307948e-05,0.014791289870874701
2148,nm0655683,José Padilha,director,4.015204240055001e-05,5.166601144450491e-06,0.0589060367454068,0.00021301780317004002,0.01479109329803046
7208,nm0938497,Michael Wolk,"writer,director",1.070721130681e-05,1.0800246485494633e-05,0.059110830172777046,2.8516432594282457e-05,0.014790213515790908
11838,nm0046417,Sam Baerwitz,"writer,producer",1.338401413351e-05,0.00041749429828279996,0.05872969351867359,1.8557462940978077e-07,0.014790189351429827
2916,nm1250332,Tadaaki Yamazaki,writer,2.4091225440330002e-05,3.223826461508e-05,0.05894481758777427,0.00015122572822872,0.014788093201514599
1117,nm0847223,Isao Takahata,"director,producer",6.692007066759e-05,6.295197787339195e-06,0.058705114254624574,0.00037255950856484004,0.014787722257911085
1068,nm0159109,Yoshiaki Kawajiri,"writer,director",6.692007066759e-05,1.2083601749967978e-05,0.058686693303767516,0.00038437113568088005,0.014787517027966489
7761,nm0004784,Tony Bui,"director,writer",1.6060816960220003e-05,6.451867150202175e-06,0.059101282978588916,2.3357682234499326e-05,0.01478678833623346
315,nm0411127,Shotaro Ishinomori,writer,0.00011242571872155002,9.170836577817378e-06,0.05809805193908685,0.0009261510908019201,0.014786449896297035
11810,nm0258166,Angna Enters,writer,1.8737619786920002e-05,0.0007409963402882,0.05838056062319211,2.1078338537313353e-07,0.01478512634166315
8608,nm2053085,June Diane Raphael,writer,2.141442261363e-05,3.834951463212338e-06,0.05909962291179506,1.4682182476348958e-05,0.014784888617087063
8607,nm1988111,Casey Wilson,writer,2.141442261363e-05,3.834951463212338e-06,0.05909962291179506,1.4682182476348958e-05,0.014784888617087063
11822,nm0170160,Gene Colan,writer,1.6060816960220003e-05,5.298044013747993e-06,0.05911332125247585,1.9742710346694908e-07,0.01478371938513832
11821,nm0938379,Marv Wolfman,writer,1.6060816960220003e-05,5.298044013747993e-06,0.05911332125247585,1.9742710346694908e-07,0.01478371938513832
6243,nm0500329,Warren Leight,writer,1.338401413351e-05,4.844021148782717e-06,0.0590739037966154,4.261630639476e-05,0.014783687034573114
8300,nm0792137,Bob Sheridan,writer,1.6060816960220003e-05,7.875148065218438e-06,0.05908676055546974,1.775950912147207e-05,0.014782114007404163
10894,nm0933169,Cherry Wilson,writer,1.070721130681e-05,0.00031269393130302,0.05880191157565254,2.45609490941016e-06,0.014781942203292944
11889,nm0680226,Arthur Phillips,writer,1.8737619786920002e-05,0.0009919953677668201,0.05811690777889029,1.269949932535155e-07,0.01478194194035932
6852,nm0613459,Genzo Murakami,writer,2.676802826703e-05,3.424772825788e-05,0.05902377445823688,3.260102066664303e-05,0.014779347808857108
8747,nm0939562,Bari Wood,writer,2.141442261363e-05,2.0072071024620003e-05,0.059061052631578945,1.415920226057165e-05,0.01477917458186944
9103,nm0131969,Brandon Camp,director,1.070721130681e-05,7.315427197720544e-06,0.05908344214649759,1.1640535462125781e-05,0.014778276330116063
11726,nm0871689,Viola Tree,writer,1.338401413351e-05,0.00051548251547416,0.058580894840883115,3.685313877664498e-07,0.014777532475469639
11725,nm0238901,Gerald du Maurier,writer,1.338401413351e-05,0.00051548251547416,0.058580894840883115,3.685313877664498e-07,0.014777532475469639
9227,nm0394399,E. Mason Hopper,director,2.676802826703e-05,0.00061568769752456,0.0584551699229738,1.0772570326066596e-05,0.014777099554772863
1734,nm0793548,Kôji Shima,director,3.479843674714e-05,1.5184166044808758e-05,0.05879862508383633,0.0002595654540348,0.014777043285165768
1866,nm0450122,Harry Kerwin,"director,producer",2.9444831093740002e-05,0.00016378860244512002,0.058671555846799464,0.00024225733632280002,0.01477676165416528
5655,nm0500494,Murray Leinster,writer,2.676802826703e-05,0.00045924683007176,0.05856295925183699,5.5830809951960006e-05,0.014776201230031935
9043,nm0517119,Stephen Lodge,writer,2.141442261363e-05,3.0543285022600006e-05,0.05903868007912791,1.2048865645183917e-05,0.01477567166310233
10941,nm0825524,Joseph Stein,writer,1.070721130681e-05,2.3002536557340002e-05,0.059066026612767386,2.2809173367697508e-06,0.014775504319492077
5676,nm0237692,Mrs. Sidney Drew,writer,1.070721130681e-05,0.00060004979529934,0.05843325395227416,5.500802053828e-05,0.014774754744854648
1965,nm0075859,Ted Berman,"director,writer",3.7475239573850005e-05,0.00010906069562932,0.058722317578599206,0.00022945324362836,0.014774576689357683
2961,nm0153740,David Chase,"director,writer",8.030408480111355e-06,4.966378961786861e-06,0.058934498550481045,0.00014846506183008,0.014773990099938256
8242,nm0296779,Rick Fry,writer,1.070721130681e-05,6.817753358193628e-06,0.059059394824004935,1.8314638415163546e-05,0.014773808606771277
8241,nm0445319,Zeph E. Daniel,writer,1.070721130681e-05,6.817753358193628e-06,0.059059394824004935,1.8314638415163546e-05,0.014773808606771277
11560,nm0613860,Henri Murger,writer,1.6060816960220003e-05,0.00092541851563426,0.05814862922838822,6.408818689157599e-07,0.014772687360712904
8921,nm0995043,David van Eyssen,"producer,director",2.4091225440330002e-05,5.628228974726598e-06,0.059047378501820603,1.2915941895215922e-05,0.01477250347453272
4398,nm0994538,Joseph Kahn,director,1.6060816960220003e-05,5.539581360343045e-06,0.05897868940917594,8.554319866348001e-05,0.014771458251539995
11383,nm0330619,Steve Gordon,"director,writer",1.070721130681e-05,1.0969560673264112e-05,0.05906271053222546,1.0122210665663364e-06,0.014771349881318027
1051,nm6790237,Mardi Rustam,"writer,director,producer",1.8737619786920002e-05,4.817996664754738e-06,0.05866951084342389,0.00038962305641312,0.014770672379072172
2152,nm0847521,Ryô Takei,"producer,writer",5.0859253707369995e-05,3.639184358612e-05,0.058782608695652154,0.00021263694854128001,0.014770624185371731
7653,nm0072185,Andrew Bennison,writer,2.9444831093740002e-05,0.000636984292208,0.05838704082694509,2.4579511739994323e-05,0.014769512365496706
10033,nm0000056,Paul Newman,director,1.070721130681e-05,0.00010507612315072,0.05894977200932976,6.213975280161167e-06,0.014767942329766862
9624,nm0461341,Patricia Louisianna Knop,writer,2.141442261363e-05,8.652899900316736e-06,0.05902874216218491,8.277995457699675e-06,0.01476677187003914
11197,nm0450258,Georges Kessel,writer,2.141442261363e-05,0.00038011934204330004,0.058660105663743925,1.5420442875902077e-06,0.01476579536817211
3920,nm0443934,Gene R. Kearney,"writer,producer",3.2121633920440005e-05,0.00031161224783328,0.0586155742671486,0.00010273039566560002,0.014765509636141979
8841,nm0200380,Brian Dannelly,director,2.141442261363e-05,5.22988523357218e-06,0.05902004922895671,1.3442356561582209e-05,0.014765033973341375
11767,nm0599844,Lucy Maud Montgomery,writer,1.8737619786920002e-05,0.0005876394394796801,0.05845273400331984,2.7003158591348906e-07,0.014764845273543086
1902,nm0690770,DJ Pooh,"director,writer",2.141442261363e-05,1.1157947068482049e-05,0.05878876781223803,0.00023686274701768004,0.014764550732234457
5632,nm0571781,Robert McKimson,director,5.353605653407e-05,0.00018093268840210002,0.05876372878279023,5.615565350236001e-05,0.01476358829530719
11919,nm0732456,Charles Robinson,writer,2.141442261363e-05,0.00106469829881842,0.0579652051737675,9.789074210306586e-08,0.014762853946485414
3128,nm3189831,Kyle Killen,writer,2.141442261363e-05,5.3476605750298624e-06,0.05888130968622099,0.00014256183257352,0.014762658400495792
3631,nm0184616,Rich Cowan,"producer,director",4.8182450880660004e-05,5.384750222164725e-06,0.058875954892688244,0.00011424169177108,0.014760940946390537
5902,nm0842156,Mary Sweeney,"producer,writer",2.9444831093740002e-05,1.1655962642385524e-05,0.058951836597461546,4.9357711173280004e-05,0.014760573775592738
8289,nm0371051,Steve Hayes,writer,1.6060816960220003e-05,1.0461084131247467e-05,0.058996467025572,1.7872259330106584e-05,0.014760215296498394
8354,nm0889962,Michael Varhol,writer,1.6060816960220003e-05,9.111039155301034e-06,0.05899729415228454,1.71018906699991e-05,0.014759891974767516
